EEG Fp1_delta,EEG Fp1_theta,EEG Fp1_alpha,EEG Fp1_beta,EEG Fp1_gamma,EEG Fp2_delta,EEG Fp2_theta,EEG Fp2_alpha,EEG Fp2_beta,EEG Fp2_gamma,EEG F3_delta,EEG F3_theta,EEG F3_alpha,EEG F3_beta,EEG F3_gamma,EEG F4_delta,EEG F4_theta,EEG F4_alpha,EEG F4_beta,EEG F4_gamma,EEG F7_delta,EEG F7_theta,EEG F7_alpha,EEG F7_beta,EEG F7_gamma,EEG F8_delta,EEG F8_theta,EEG F8_alpha,EEG F8_beta,EEG F8_gamma,EEG T3_delta,EEG T3_theta,EEG T3_alpha,EEG T3_beta,EEG T3_gamma,EEG T4_delta,EEG T4_theta,EEG T4_alpha,EEG T4_beta,EEG T4_gamma,EEG C3_delta,EEG C3_theta,EEG C3_alpha,EEG C3_beta,EEG C3_gamma,EEG C4_delta,EEG C4_theta,EEG C4_alpha,EEG C4_beta,EEG C4_gamma,EEG T5_delta,EEG T5_theta,EEG T5_alpha,EEG T5_beta,EEG T5_gamma,EEG T6_delta,EEG T6_theta,EEG T6_alpha,EEG T6_beta,EEG T6_gamma,EEG P3_delta,EEG P3_theta,EEG P3_alpha,EEG P3_beta,EEG P3_gamma,EEG P4_delta,EEG P4_theta,EEG P4_alpha,EEG P4_beta,EEG P4_gamma,EEG O1_delta,EEG O1_theta,EEG O1_alpha,EEG O1_beta,EEG O1_gamma,EEG O2_delta,EEG O2_theta,EEG O2_alpha,EEG O2_beta,EEG O2_gamma,EEG Fz_delta,EEG Fz_theta,EEG Fz_alpha,EEG Fz_beta,EEG Fz_gamma,EEG Cz_delta,EEG Cz_theta,EEG Cz_alpha,EEG Cz_beta,EEG Cz_gamma,EEG Pz_delta,EEG Pz_theta,EEG Pz_alpha,EEG Pz_beta,EEG Pz_gamma,label,Subject
2.167521554767009e-11,5.122438791531195e-12,6.907675045341777e-12,8.997916551852441e-12,2.920392227965721e-12,3.321732327349466e-11,5.456419640496698e-12,5.715121578633408e-12,1.093565542006247e-11,3.441255584949863e-12,3.321726454382531e-11,9.61523213553536e-12,1.212386902339167e-11,1.318924916176283e-11,4.870409934097292e-12,5.023729964726919e-11,7.40948223253177e-12,1.385977990860385e-11,1.282797896055572e-11,3.847469780081951e-12,3.220144848609473e-11,4.441069556384388e-12,6.224590776040106e-12,6.462087601797984e-12,2.689229697055597e-12,4.204329569666257e-11,5.53023257005298e-12,6.688855368121717e-12,1.267293684223154e-11,3.370114926984032e-12,1.808161579685695e-11,9.285330571077992e-12,1.044288559620268e-11,1.078619397119097e-11,4.075707760140972e-12,8.732807533578432e-11,8.762911992183823e-12,1.248621865439534e-11,8.560938681763045e-12,1.886095709289596e-12,3.785209904969686e-11,7.116161762304564e-12,8.955844717535204e-12,9.684366088291392e-12,3.689840147694344e-12,9.297544781747927e-11,1.573196481074249e-11,1.12913591718051e-11,1.110634102102555e-11,3.415122604350984e-12,2.591036801343212e-11,1.056576549380522e-11,5.990617596608929e-12,1.175253712259688e-11,5.257084542430891e-12,3.998508370249042e-11,4.791097993519093e-12,5.535305722072802e-12,7.192382404097419e-12,3.833117519577888e-12,3.327422786605844e-11,5.80536091358634e-12,3.822950941511263e-12,9.30800285286864e-12,3.406655305213709e-12,3.68901729544891e-11,5.952801375187879e-12,3.224681097225314e-12,1.054094504838608e-11,4.016251141404505e-12,1.958138767314899e-11,9.486869683609567e-12,5.37059660635539e-12,1.653262987545086e-11,6.634427047545062e-12,3.577035432048668e-11,7.524426748604837e-12,6.602199083447307e-12,1.680672833990363e-11,4.798161270567833e-12,4.224462098952682e-11,7.85536405955022e-12,1.419781495556939e-11,1.459279384390656e-11,5.507820992409615e-12,3.381553154191313e-11,8.3147714999825e-12,1.345729790509413e-11,1.258542103578783e-11,4.6167481467728e-12,2.959967016626944e-11,6.078982816447593e-12,3.844011487656375e-12,1.209077237231999e-11,4.378682301893133e-12,0,Subject35
2.483566852288614e-11,6.732430043195672e-12,4.713946135026162e-12,8.839710008553977e-12,2.410773172228786e-12,3.229920614644587e-11,8.275383289761115e-12,4.382538195658616e-12,1.261947201308425e-11,3.843554963273689e-12,3.744988326714222e-11,1.175180858861402e-11,7.740130679447943e-12,1.421452756309176e-11,4.744511532536836e-12,2.562784106408455e-11,1.153253211774138e-11,7.417481982274162e-12,1.813072330465827e-11,4.994153901586173e-12,2.549582141260894e-11,5.796486161035744e-12,4.39102812575442e-12,8.086129938229871e-12,2.670424404507135e-12,2.549264132792452e-11,6.520617276045256e-12,5.805322027236467e-12,1.578748694969542e-11,4.172843026639655e-12,2.523432186800026e-11,6.073110060750343e-12,4.816509892410585e-12,1.673954908386333e-11,4.325319593047746e-12,5.414846742317752e-11,1.36162608651511e-11,5.229561000147625e-12,1.003263247127783e-11,2.515168931077656e-12,2.809233368874483e-11,8.525371865539435e-12,1.063468975786727e-11,1.259276541360838e-11,4.47752742819765e-12,1.052104032618601e-10,1.867357476181876e-11,1.180127359787854e-11,1.564409304659433e-11,4.100266390325649e-12,4.590071439114488e-11,6.549416740341277e-12,6.959116460845669e-12,1.245989271653367e-11,5.194656894815023e-12,3.788766353950082e-11,2.673133990542755e-12,3.854648976089007e-12,8.995994232103874e-12,2.741388710498451e-12,3.952578136283125e-11,8.070411212195175e-12,7.917869157975588e-12,1.245483606159929e-11,5.906929413683692e-12,2.198847563658923e-11,1.045226614139273e-11,7.984727329715649e-12,2.05320018162789e-11,3.971643654873633e-12,1.703721516322543e-11,5.48160725169404e-12,6.496267680465022e-12,2.421526905806287e-11,6.582661675271495e-12,2.31368210479776e-11,1.181722076913226e-11,6.956870468324022e-12,4.198859407581449e-11,4.426266955878572e-12,3.242426582507975e-11,1.124829692095056e-11,8.225744125062572e-12,1.493637134371425e-11,4.605962401974325e-12,2.122012152530235e-11,1.044000689497042e-11,1.552931574938489e-11,1.758826277743374e-11,4.953791270013049e-12,2.427367471272804e-11,8.980781893395737e-12,8.506163997300991e-12,2.060348698648682e-11,5.572953297331752e-12,0,Subject35
2.329067487686442e-11,6.595395504086052e-12,2.848622311676087e-12,9.104063249378585e-12,3.97889167149423e-12,1.336332400477653e-11,3.452383706165471e-12,2.173330718630042e-12,1.057169418373277e-11,2.993251703804983e-12,2.86120845522517e-11,9.03582147436755e-12,5.083647059273341e-12,1.095983214594411e-11,6.623605372466042e-12,2.645611640828362e-11,7.452994094630484e-12,4.875245399855801e-12,1.222914344405314e-11,4.395232877611144e-12,2.613517709647983e-11,4.90343222389299e-12,2.970937201920089e-12,5.170727583535076e-12,3.72956450111841e-12,1.156152561875289e-11,8.05625045742732e-12,3.730326347172489e-12,8.343139668126791e-12,3.906558485150666e-12,4.689174534001147e-11,8.826287768943644e-12,7.6487944795138e-12,1.322676143615127e-11,7.973108333985456e-12,3.996032559593597e-11,1.163424423049066e-11,4.980173408798206e-12,9.879105680070527e-12,3.384723237351088e-12,1.605643901217932e-11,6.60165916985538e-12,4.462442417697038e-12,9.619379279514328e-12,4.705922625095128e-12,7.650316532919395e-12,6.15077481185615e-12,7.836768911991506e-12,1.148587378503153e-11,3.315428585906234e-12,4.011994836435283e-11,8.277575641650288e-12,5.977979583950232e-12,1.288829729677761e-11,6.457096702403912e-12,4.480056211105237e-11,6.021232276443654e-12,2.347518840729157e-12,8.726849646902639e-12,2.818204310677618e-12,1.47410936178308e-11,7.83656741527592e-12,6.257686037479708e-12,1.601259327161405e-11,5.319315423490585e-12,1.363820183346195e-11,7.575606344961623e-12,5.315782888630555e-12,2.145216553393289e-11,2.752299563536466e-12,1.592254083504904e-11,3.741751031103949e-12,4.019103025700984e-12,5.378761274273571e-11,8.627009085015763e-12,2.046598946798811e-11,8.257749690778155e-12,5.345126728616416e-12,3.766144170487482e-11,4.372198521192263e-12,2.508118938301099e-11,6.784518562709031e-12,3.441737573269378e-12,1.299899467350806e-11,5.627248303255253e-12,1.046627376520718e-11,7.953782656275755e-12,8.23677431962659e-12,1.42553851669498e-11,4.035094719509938e-12,1.23097938738209e-11,5.496341343029994e-12,6.288202839130158e-12,2.179380543458384e-11,3.714881841387386e-12,0,Subject35
1.201373439849083e-11,6.974711056617731e-12,3.331235761605938e-12,7.056292515358417e-12,3.663892377078278e-12,1.038481380080529e-11,7.034341011112156e-12,2.722712535534757e-12,7.923308748984084e-12,2.910642981712333e-12,1.393641527157958e-11,1.032371745795337e-11,6.142902074974628e-12,1.215621661453993e-11,5.842220303893327e-12,1.9749604193355e-11,1.339210302305674e-11,5.750633485426646e-12,1.158778815770916e-11,4.708111089434627e-12,1.935251596047446e-11,7.303941417872805e-12,3.510137880308835e-12,7.117505700372e-12,2.920458408101847e-12,2.329985377810001e-11,7.408328661460198e-12,2.513828775068122e-12,1.112346044806172e-11,3.786865981188874e-12,2.741931744138065e-11,1.210354748459865e-11,5.73876991914247e-12,1.450763447274436e-11,5.916059581754024e-12,2.065320377029653e-11,4.835394298589051e-12,6.083404413388405e-12,7.524396266201413e-12,1.762333459090208e-12,1.441966048410113e-11,1.340469936449928e-11,3.454888073201911e-12,1.225316165011953e-11,3.736221532562301e-12,1.395831761017011e-11,1.198121243774703e-11,5.226886713505404e-12,1.249034460231579e-11,2.782639821602396e-12,2.424103908083085e-11,1.099541180492356e-11,2.839581676149196e-12,1.378190059390492e-11,3.890269075384305e-12,5.47457417738294e-11,8.342668700760156e-12,2.746393197216642e-12,5.858069380356838e-12,2.96072613697048e-12,1.524478147778244e-11,1.505127215650762e-11,5.215790912779159e-12,1.936780999516515e-11,3.459887960871495e-12,2.643993526453076e-11,1.585317312379688e-11,5.262096329108284e-12,1.341876644514308e-11,2.75207915829152e-12,1.094871031659666e-11,1.219698559700829e-11,9.956391589364522e-12,4.529455481219347e-11,7.048070254329011e-12,2.517461962794935e-11,1.09031464344887e-11,8.384896896883926e-12,2.241311942369674e-11,5.154877653465654e-12,1.487408548222636e-11,1.153358501949827e-11,5.510681529255756e-12,1.465790367598871e-11,6.687767039413772e-12,1.429707428756202e-11,1.870063971205087e-11,7.220755423276434e-12,1.558239890587987e-11,4.372799332393734e-12,2.374449851126397e-11,1.759249946847112e-11,6.61998367230413e-12,1.718295863970883e-11,3.510523987393833e-12,0,Subject35
6.239315980302155e-11,2.434556068097935e-11,6.59678248882982e-12,1.040524078041897e-11,3.810633319688075e-12,1.007648516959415e-10,2.74927899280454e-11,9.104343641738102e-12,1.330943246914588e-11,4.382142996250666e-12,1.454656682851429e-10,4.714392315700567e-11,1.157385094021064e-11,1.713056003506764e-11,5.721119655618821e-12,1.060033877471807e-10,2.142678946015354e-11,1.29150497735347e-11,1.894736248743003e-11,6.542005101109325e-12,1.513377630034392e-10,3.402021588760811e-11,8.381231316718187e-12,1.033350602037324e-11,2.864109917961595e-12,1.156229134748918e-10,2.114463955836801e-11,8.557447220552224e-12,1.641190589729949e-11,4.494645966415822e-12,7.308515565279087e-11,1.518574891044939e-11,9.14909821089003e-12,1.961633307063572e-11,5.548238810678864e-12,1.663454978256728e-10,1.826575171594324e-11,9.395691772176325e-12,1.093898662167623e-11,4.103746626410191e-12,1.234286680224584e-10,4.1052688517496e-11,6.910012890104713e-12,1.572821967281781e-11,4.174563608787421e-12,1.308115377142038e-10,4.057506369043058e-11,1.068939961569724e-11,1.597185046180095e-11,4.298260640561254e-12,7.203668597402665e-11,2.973148480077215e-11,2.734058378797944e-12,1.418074837374777e-11,5.655011450952303e-12,1.268669624807922e-10,9.539785017665659e-12,3.969103109452996e-12,1.228685207445201e-11,3.137355047682248e-12,1.074727160653841e-10,3.227764390764125e-11,1.10957735316126e-11,1.922647514976519e-11,4.292548737170922e-12,1.576438351066784e-10,5.213486102488055e-11,1.259118373882772e-11,1.529863611028773e-11,2.951212568844276e-12,1.248837396223852e-10,4.480328536386299e-11,1.570784344705968e-11,4.574501747158448e-11,9.01717623322774e-12,1.473774569969324e-10,6.395317863892768e-11,1.993273226236565e-11,2.624559169940245e-11,6.457471831900544e-12,1.220392332417752e-10,3.23190216498919e-11,1.068728957929205e-11,2.152844979580813e-11,7.931767208154751e-12,3.036272884101871e-10,5.578781352838076e-11,1.104665839985895e-11,2.106001781479812e-11,5.568083532095604e-12,1.543195952873817e-10,5.516848412320268e-11,1.313304770912381e-11,2.078813139225306e-11,3.64191390380405e-12,0,Subject35
1.180816035103831e-10,2.162795440346214e-11,7.329050606732266e-12,9.640019966336212e-12,3.568366745701393e-12,1.950063687903781e-10,2.971528391664456e-11,1.045447287765155e-11,1.979487716292632e-11,5.313911611283404e-12,3.337348963498954e-10,5.088413219147299e-11,1.081062133382716e-11,1.385869042332081e-11,5.398981337941108e-12,2.408554911349108e-10,3.092600459333703e-11,1.274077690969622e-11,1.680331553717808e-11,5.24775888375842e-12,2.981235714799812e-10,3.787846142420238e-11,7.202798384656874e-12,6.922854514102828e-12,3.351556730206691e-12,1.423664981834583e-10,2.185048572145661e-11,1.119452213876509e-11,1.725772912262338e-11,7.695643373363505e-12,4.660881396656354e-10,4.609178048980963e-11,9.408676615348259e-12,1.834577785767522e-11,7.185085116699493e-12,2.49530318814959e-10,2.034844318212103e-11,7.249529699929555e-12,8.53274775329648e-12,4.680861165024332e-12,2.253850671075348e-10,4.868153046664109e-11,6.528951431525678e-12,1.024645244779496e-11,5.107388478856937e-12,2.078393617622404e-10,4.458384504991213e-11,9.291094048106803e-12,1.267084627650977e-11,4.090130072291371e-12,1.590713642598419e-10,5.533887890654462e-11,9.912640445550295e-12,1.873798278411592e-11,7.679309250855284e-12,1.855637149060993e-10,1.289057337108439e-11,2.625656627072843e-12,1.055582400067431e-11,4.735436672610445e-12,2.027888158180386e-10,4.4674398851593e-11,8.733078373522092e-12,1.499977832494173e-11,8.255876957855698e-12,2.560908238630131e-10,5.643004721501896e-11,9.823985131998861e-12,1.475157332430395e-11,3.773168615186727e-12,1.687022681592463e-10,5.214132377154807e-11,1.215169077660173e-11,3.549018052099221e-11,1.001931946146819e-11,2.811828107489807e-10,6.481073796030155e-11,1.812241051965481e-11,2.328755620986435e-11,6.758947305358898e-12,3.018523398338149e-10,4.067154699926612e-11,1.054469765559913e-11,1.896650071145042e-11,5.821794048585358e-12,6.114710571016537e-10,6.270123669207058e-11,7.787086243752799e-12,1.47451373660163e-11,5.122581890628064e-12,2.219683893775857e-10,5.799828410491944e-11,1.011984735814249e-11,1.859099835626362e-11,5.444018883400271e-12,0,Subject35
2.64714324598903e-11,1.507479099582949e-11,4.512063229147873e-12,8.029139616065884e-12,2.415593156661747e-12,4.413053498487137e-11,1.104452786264897e-11,4.850354901566898e-12,1.697429666426077e-11,4.385555413269823e-12,6.668420131846186e-11,2.31532912823238e-11,7.371432291987666e-12,1.239717266700865e-11,3.219017054699123e-12,7.794759057204207e-11,1.637889386012825e-11,8.399761615303796e-12,2.080829138723281e-11,5.416206453758352e-12,4.762233175860682e-11,1.624736757812125e-11,4.221893299711552e-12,6.275137548529392e-12,2.295247268923398e-12,3.2089741722525e-11,7.996996980070875e-12,6.643255946475079e-12,1.513399155405453e-11,6.74574410193617e-12,2.073540025451608e-10,1.788734134390257e-11,4.330770557212499e-12,9.326000797297126e-12,5.178478963676369e-12,1.026980710735504e-10,1.144258453866528e-11,3.12278757097723e-12,1.599046491610776e-11,7.12247197310711e-12,5.115319119103641e-11,1.958423013711555e-11,4.769014495308714e-12,1.110426080214014e-11,3.238755823141897e-12,3.917647098485287e-11,1.405577916262646e-11,5.398585487431478e-12,1.836344430752288e-11,3.409384181220124e-12,4.485117882693105e-11,2.371530572205454e-11,4.296693009307208e-12,1.529875917184398e-11,7.50385397022728e-12,7.09360179084189e-11,1.033368498109436e-11,3.117990075128746e-12,7.369084115257446e-12,4.523586538222576e-12,4.215901652155472e-11,2.31164786469201e-11,4.697416015398467e-12,1.294247567469396e-11,3.633225681781027e-12,5.866811983837329e-11,1.702893251242935e-11,4.788965424165978e-12,1.549573385303634e-11,3.427753264024569e-12,2.350279062098493e-11,1.954079036500571e-11,5.723831139538399e-12,2.539831551966048e-11,6.208081806228487e-12,6.163124731072512e-11,1.889862646431969e-11,6.78911899934148e-12,1.664352601954161e-11,4.772129152315675e-12,7.134793307918673e-11,1.992460051978529e-11,6.698427198983468e-12,1.984249519644904e-11,4.010906775192932e-12,6.823053267223603e-11,1.58688091371047e-11,7.66176455374299e-12,1.755330018788419e-11,3.245963753064078e-12,3.16410716466998e-11,1.728192813571564e-11,4.805255176242096e-12,1.737533344545099e-11,3.508742869808271e-12,0,Subject35
1.534120359190875e-11,1.465969027773356e-11,7.618015176801474e-12,9.686908164610018e-12,3.516855398865147e-12,2.432384224562944e-11,1.205302599044164e-11,6.818922772041329e-12,8.975536545245974e-12,5.481992118866896e-12,3.498997281802344e-11,2.48959111056133e-11,1.103990912101448e-11,1.511299930544853e-11,5.96095523688591e-12,3.911550341675749e-11,1.763924090812229e-11,1.222526297230798e-11,1.449436901789196e-11,8.24796444663732e-12,3.181016462036201e-11,1.720810600865124e-11,5.511345321526584e-12,9.262070238613531e-12,4.050686000330523e-12,2.794879370610184e-11,1.072557217794384e-11,5.477424529216327e-12,9.091836280705824e-12,5.661056351386381e-12,2.357640829650291e-11,7.556366677887269e-12,3.76725184182555e-12,1.199581536521728e-11,5.470750159671128e-12,4.867782425745554e-11,1.681998685999181e-11,3.361650759235389e-12,8.887142966502736e-12,5.183283778092049e-12,2.201110228221766e-11,1.346962183674177e-11,4.617472442772632e-12,1.329271440010001e-11,5.772620677739678e-12,2.843508830931334e-11,1.264869764586402e-11,6.682630589631648e-12,1.258037112872486e-11,6.016103898533983e-12,1.535359222523772e-11,1.094924919753614e-11,4.143287924013082e-12,1.185326650933986e-11,4.923283091540712e-12,4.406126802819159e-11,1.011532805152344e-11,3.32808490197856e-12,1.160613433997003e-11,3.505180683645159e-12,2.156772897651785e-11,1.04956993442507e-11,4.322326725486185e-12,1.649879329024714e-11,6.09398470207754e-12,1.93081529627165e-11,1.008679851296531e-11,3.688170406361074e-12,1.379100959264165e-11,4.513863475281667e-12,1.035796698280475e-11,5.680785231499264e-12,6.028809123406424e-12,2.231624927420924e-11,7.90852572932493e-12,9.797062228581185e-12,7.956763971267365e-12,4.97489207026825e-12,1.752542544173976e-11,3.82615839286685e-12,3.38832890386542e-11,1.978768335134486e-11,1.073689333277965e-11,1.54433464673607e-11,6.076897279974067e-12,3.149298696604524e-11,1.658025155162489e-11,1.077765567616799e-11,1.786448292615922e-11,7.613945654710417e-12,1.926427495859297e-11,9.293805091659309e-12,5.765061854798694e-12,1.734435398993552e-11,5.746679965931536e-12,0,Subject35
1.930145304279393e-11,1.164212793394251e-11,9.263721009123193e-12,8.275527383251949e-12,3.825286334307057e-12,3.400351049077796e-11,1.032319036352737e-11,8.336643267205546e-12,8.85218099985906e-12,4.382536403022721e-12,4.059399785065016e-11,1.892179626752708e-11,1.464509640400281e-11,1.198028841847621e-11,5.926987307350557e-12,4.610923618151493e-11,1.425692488243781e-11,1.553843023028328e-11,1.393643265973046e-11,6.669753630610159e-12,2.590298825549187e-11,1.365544323129205e-11,7.563849055059366e-12,7.282749740399644e-12,3.410131195274902e-12,2.156867082558335e-11,8.265984703973956e-12,8.129113859244499e-12,1.012934941821608e-11,5.429843430805075e-12,4.677835259452742e-11,8.54073890251941e-12,6.87633886701489e-12,1.285235750746503e-11,5.642185686223375e-12,4.34358715863203e-11,2.068503367042498e-11,1.153384871408092e-11,7.495130280542495e-12,4.021277159228826e-12,1.658081323958771e-11,9.997434635750932e-12,1.000711206114844e-11,1.099823998562019e-11,4.616808398965731e-12,2.391594739910541e-11,8.02544047411121e-12,1.323722255176108e-11,1.028915945991779e-11,4.85945691074426e-12,2.934648986614853e-11,9.820250564642629e-12,6.329252944823409e-12,1.461588277687412e-11,4.766504501481864e-12,4.018886238851486e-11,1.074581994326053e-11,4.041550795736445e-12,1.509200194542733e-11,4.269446929479475e-12,1.291114645594499e-11,8.025149182240907e-12,5.149290005798451e-12,1.639097016379705e-11,5.658741339719615e-12,2.249762416740935e-11,9.459959396134573e-12,6.847548259980679e-12,1.48629274810144e-11,3.884026468359687e-12,3.784410638490147e-11,1.135913731500573e-11,7.623509393381329e-12,4.649699330375066e-11,5.982871691952804e-12,2.193259304546739e-11,1.386333392756675e-11,5.146025698141407e-12,4.456530075010561e-11,3.670929458989137e-12,3.962194091582882e-11,1.570494693921105e-11,1.468523956053115e-11,1.497545826967659e-11,6.012199552837531e-12,1.593730206547655e-11,1.232631909806655e-11,2.001413707415853e-11,1.645298354553671e-11,5.970060397152081e-12,2.464755367451541e-11,1.027901228791656e-11,7.00721883636875e-12,2.599803527050543e-11,4.767991489244611e-12,0,Subject35
1.09613370868452e-11,1.349971613160374e-11,1.151043320994801e-11,1.447749308234563e-11,4.288955980378408e-12,2.64561919386601e-11,2.004537656893766e-11,9.512704346353977e-12,1.970275063437287e-11,5.050435342118949e-12,2.797586897761748e-11,2.352572428686015e-11,1.791414162156348e-11,1.805884326239652e-11,7.017168516567269e-12,3.788050853035049e-11,3.788371093354722e-11,1.908149934764947e-11,2.013191983836765e-11,8.98990652528889e-12,1.743671067630057e-11,1.323502904363988e-11,9.110494495735786e-12,1.050209455176902e-11,3.960318675341679e-12,1.471772456917202e-11,1.596992228474551e-11,1.059775722399546e-11,1.519356323568933e-11,4.337586698711619e-12,2.226768736550322e-11,5.391111944583251e-12,1.236808991436189e-11,1.976679423389575e-11,4.804388883620202e-12,2.476454119218741e-11,1.471174887506822e-11,6.47396042048258e-12,1.070052483738739e-11,3.778798782786069e-12,3.271625750402375e-11,1.454457123589219e-11,1.736259878405773e-11,1.803552947952397e-11,3.512924175778443e-12,4.556750047620282e-11,2.426861935660628e-11,1.525959525930624e-11,1.535253873761098e-11,4.328389739872083e-12,3.698700558940002e-11,1.455287888382463e-11,1.309217103355991e-11,2.163613230138007e-11,4.23714062159804e-12,3.577888840070913e-11,1.310935477187751e-11,3.863783646633148e-12,2.376184290778057e-11,4.042957444873415e-12,3.33092911195006e-11,1.274461873561278e-11,1.214991726870493e-11,2.772322355710392e-11,4.634858655927453e-12,3.439508463826365e-11,1.502968176415012e-11,6.748324455576208e-12,3.414985457119987e-11,5.349955366106191e-12,3.954773075091573e-11,1.669654492064395e-11,9.169606907276493e-12,5.73518604758691e-11,5.917643873727674e-12,2.998360270115921e-11,1.429641512173392e-11,6.396594089059945e-12,8.392467417671687e-11,5.853396355655128e-12,2.903596996803467e-11,2.889566324826653e-11,1.990597765053129e-11,2.337667188634267e-11,7.425037533714766e-12,4.193937385671513e-11,3.043595519741483e-11,2.25626462771895e-11,2.467743150884099e-11,3.580614118657171e-12,4.261149548496279e-11,1.443258979741124e-11,1.139306125940476e-11,4.614185894300277e-11,5.149777436788687e-12,0,Subject35
